#source: https://catalogue.data.govt.nz/dataset/marine-litter-2018-2019
SurveyArea,SurveyDate,SurveyId,Region,MonitoringSite,SurveyLengthMeters,AboveHighTideMeters,BelowHighTideMeters,SurveyStartDateTime,SurveyEndDateTime,TotalNumberOfCitizenScientists,AuditStartDateTime,AuditEndDateTime,NumberOfAuditors,LitterCategory,LitterItem,Count,Weight,WeightConfidence,Grade,SurveyAreaLatitudeStart,SurveyAreaLongitudeStart,SurveyAreaLatitudeEnd,SurveyAreaLongitudeEnd
"Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Cloth,""Clothing, hats, gloves & towels"",5,331,Low,N/A,-40.89119,174.97907,-40.89027,174.97928"
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,Unidentifiable hard plastic fragments,12,14,High,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,Other (specify),1,69,High,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,Strapping bands,3,13,High,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,Rope,6,25,Low,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,Fishing line,2,4,Low,N/A,-40.89119,174.97907,-40.89027,174.97928
"Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,""Cigarettes, butts & filters"",25,10,Medium,N/A,-40.89119,174.97907,-40.89027,174.97928"
"Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,""Toys, balls & party poppers"",1,1,High,N/A,-40.89119,174.97907,-40.89027,174.97928"
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,Food wrappers,9,5,Low,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Plastic,Food containers,2,495,Low,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Wood,Wooden utensils,1,3,High,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 1,2018-11-08,37,Wellington,Paraparaumu beach,100,10,10,11/8/2018 5:30:00 PM,11/8/2018 6:00:00 PM,18,11/8/2018 6:00:00 PM,11/8/2018 6:30:00 PM,18,Wood,Processed timber & pallet crates,1,17,Medium,N/A,-40.89119,174.97907,-40.89027,174.97928
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Rubber,Unidentifiable rubber fragments,1,31,High,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Plastic,Rope,1,1,High,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Plastic,Unidentifiable hard plastic fragments,3,21,High,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Wood,Processed timber & pallet crates,2,111,Low,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Plastic,Strapping bands,2,1,High,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Plastic,Food wrappers,3,1,High,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Metal,Unidentifiable metal fragments,1,1,High,N/A,-40.89313,174.97835,-40.89222,174.97867
"Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Plastic,""Cigarettes, butts & filters"",1,1,High,N/A,-40.89313,174.97835,-40.89222,174.97867"
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Paper & cardboard,Paper,2,2,Low,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Cloth,Other cloth (including rags),1,1,Low,N/A,-40.89313,174.97835,-40.89222,174.97867
Paraparaumu beach 2,2018-12-02,38,Wellington,Paraparaumu beach,20,10,10,12/2/2018 5:00:00 PM,12/2/2018 5:30:00 PM,5,12/2/2018 5:30:00 PM,12/2/2018 6:00:00 PM,5,Other,Sanitary items,4,0,N/A,N/A,-40.89313,174.97835,-40.89222,174.97867
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Resin pellets,1,0,N/A,A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Straws,6,5,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Other,Sanitary items,2,0,N/A,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Metal,Foil wrappers,8,16,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Wood,Processed timber & pallet crates,20,200,High,N/A,-41.23445,174.89292,-41.23395,174.89193
"Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Metal,""Bottle caps, lids & pull tabs"",10,22,High,N/A,-41.23445,174.89292,-41.23395,174.89193"
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Bottle caps & lids,32,76,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Foamed Plastic,Ear plugs,5,3,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Lollipop sticks & cotton buds,6,2,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Rubber,Unidentifiable rubber fragments,1,1,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Other,Paraffin or wax,1,30,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Plastic utensils,2,4,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Clothes pegs,1,2,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Pens,2,12,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Cloth,Other cloth (including rags),3,4,High,N/A,-41.23445,174.89292,-41.23395,174.89193
"Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Rubber,""Balloons, tennis balls, footballs, dog toys etc"",1,1,High,N/A,-41.23445,174.89292,-41.23395,174.89193"
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Paper & cardboard,Paper,2,1,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Plastic bags,1,4,High,N/A,-41.23445,174.89292,-41.23395,174.89193
"Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,""Cigarettes, butts & filters"",5,1,High,N/A,-41.23445,174.89292,-41.23395,174.89193"
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Glass & ceramic,Construction material,191,69955,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Glass & ceramic,Bottles & jars,1,206,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Syringes,2,0,N/A,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Food wrappers,75,51,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Metal,Other cans (<= 4 L),1,7,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Glass & ceramic,Glass or ceramic fragments,169,722,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Rope,1,1,Low,N/A,-41.23445,174.89292,-41.23395,174.89193
"Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Metal,""Wire, wire mesh & barbed wire"",4,30,Low,N/A,-41.23445,174.89292,-41.23395,174.89193"
"Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Cloth,""Clothing, hats, gloves & towels"",1,1,Low,N/A,-41.23445,174.89292,-41.23395,174.89193"
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Gardening & farming related,1,2,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Foamed Plastic,Unidentifiable foamed plastic fragments,16,4,Low,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Rubber,Rubber bands,1,1,Low,N/A,-41.23445,174.89292,-41.23395,174.89193
"Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Paper & cardboard,""Cups, food trays & wrappers"",4,14,High,N/A,-41.23445,174.89292,-41.23395,174.89193"
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Unidentifiable hard plastic fragments,36,52,High,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Metal,Unidentifiable metal fragments,6,1180,Low,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone Beach East,2019-03-18,80,Wellington,Petone Beach East,100,10,10,3/18/2019 10:30:00 AM,3/18/2019 11:40:00 AM,10,3/18/2019 11:55:00 AM,3/18/2019 12:36:00 PM,6,Plastic,Parking tickets & receipts,1,1,Low,N/A,-41.23445,174.89292,-41.23395,174.89193
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Pens,15,28,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Metal,Foil wrappers,4,1,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Glass & ceramic,Glass or ceramic fragments,323,568,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Rubber,Condoms,1,0,N/A,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Medical waste,2,1,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Bottle caps & lids,54,78,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Paper & cardboard,Paper,10,4,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Rubber,Rubber bands,7,1,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Strapping bands,14,9,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Plastic bags,6,104,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Rubber,Unidentifiable rubber fragments,63,167,High,N/A,-41.22561,174.86482,-41.22583,174.86599
"Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Metal,""Wire, wire mesh & barbed wire"",18,44,High,N/A,-41.22561,174.86482,-41.22583,174.86599"
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Food containers,1,2,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Fishing line,25,11,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Fishing gear,2,1,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Cloth,Other cloth (including rags),66,57,Low,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Other,Sanitary items,2,0,N/A,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Rubber,Inner-tubes and rubber sheet,1,55,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Shotgun wadding & shells,2,6,High,N/A,-41.22561,174.86482,-41.22583,174.86599
"Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,""Cigarettes, butts & filters"",52,11,High,N/A,-41.22561,174.86482,-41.22583,174.86599"
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Foamed Plastic,Foam sponge,17,17,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Foamed Plastic,Unidentifiable foamed plastic fragments,14,1,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Cable ties & zip ties,47,46,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Lollipop sticks & cotton buds,31,12,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Rope,58,20,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Wood,Processed timber & pallet crates,16,126,High,N/A,-41.22561,174.86482,-41.22583,174.86599
"Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Metal,""Bottle caps, lids & pull tabs"",12,19,High,N/A,-41.22561,174.86482,-41.22583,174.86599"
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Bottle neck rings,20,8,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Bottle seals & tabs,12,4,High,N/A,-41.22561,174.86482,-41.22583,174.86599
Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,Straws,38,13,High,N/A,-41.22561,174.86482,-41.22583,174.86599
"Petone West End,2018-12-13,43,Wellington,Petone Beach West,100,10,9,12/13/2018 10:43:00 AM,12/13/2018 11:33:00 AM,30,12/13/2018 1:30:00 PM,12/13/2018 2:35:00 PM,23,Plastic,""Toys, balls & party poppers"",27,12,High,N/A,-41.22561,174.86482,-41.22583,174.86599"
